374,"Monty McCutchen disputes NBRA, says Wizards' Bradley Beal traveled","Dave McMenamin, ESPN Staff Writer","Monty McCutchen, the NBA's VP of referee development and training, disagreed with the NBRA and said officials erred in not calling a travel violation on the Wizards' Bradley Beal.",2019-02-13T02:38:11Z,http://www.espn.com/nba/story/_/id/25983783/monty-mccutchen-disputes-nbra-says-wizards-bradley-beal-traveled
375,"Williams scores 30, Clippers send Suns to 15th straight loss",Associated Press,"Lou Williams scored 30 points, Danilo Gallinari added 20 and the Los Angeles Clippers routed the Phoenix Suns 134-107 on Wednesday night in the teams' final game before the All-Star break.",2019-02-14T06:03:34Z,http://www.espn.com/nba/preview?gameId=401071536
376,Nuggets guard Isaiah Thomas could return Wednesday vs. Sacramento,"Adrian Wojnarowski, Senior NBA Insider","Guard Isaiah Thomas could make his debut with the Nuggets on Wednesday night against the Sacramento Kings, nearly a year after a hip procedure sidelined the former All-Star.",2019-02-12T23:33:46Z,http://www.espn.com/nba/story/_/id/25982867/nuggets-guard-isaiah-thomas-return-wednesday-vs-sacramento
377,Steph Curry looks to showcase Charlotte during All-Star Weekend,"Nick Friedell, ESPN Staff Writer","Warriors star Stephen Curry, who spent most of his childhood in Charlotte, is looking forward to serving as an ambassador for the city during this weekend's All-Star festivities.",2019-02-12T22:58:53Z,http://www.espn.com/nba/story/_/id/25982548/steph-curry-looks-showcase-charlotte-all-star-weekend
378,Official NBA ref group says Bradley Beal didn't travel,ESPN,"The NBA referees association reacted to video that appears to show an obvious Bradley Beal travel violation by saying the play was, in fact, legal.",2019-02-12T17:31:36Z,http://www.espn.com/nba/story/_/id/25980536/official-nba-ref-group-says-bradley-beal-travel
379,Wade helps Heat top Mavs 112-101 in likely final Dallas game,Associated Press,"Dwyane Wade scored 22 points in what figures to be his final game on the court where he won his first championship, helping the Miami Heat beat the Dallas Mavericks 112-101 Wednesday night.",2019-02-14T04:13:11Z,http://www.espn.com/nba/preview?gameId=401071532
380,"Siakam scores career-best 44, Raptors beat Wizards 129-120",Associated Press,"Pascal Siakam scored a career-high 44 points and grabbed 10 rebounds, OG Anunoby scored a career-best 22 points, and the Toronto Raptors beat the Washington Wizards 129-120 on Wednesday night for their sixth straight win.",2019-02-14T03:27:07Z,http://www.espn.com/nba/preview?gameId=401071530
381,"Michael Jordan: 6 NBA titles tougher than Harden, Westbrook streaks",Associated Press,Michael Jordan said James Harden's streak of 30 straight 30-point games and Russell Westbrook's 10 straight triple-doubles are both impressive accomplishments -- but not as impressive as his six titles.,2019-02-12T17:34:55Z,http://www.espn.com/nba/story/_/id/25980554/6-nba-titles-tougher-harden-westbrook-streaks
382,Fantasy basketball - Karabell's favorite players to rely on this season,"Eric Karabell, ESPN Senior Writer",Everyone has their favorites in fantasy basketball. Eric Karabell details 10 players he has enjoyed counting on in 2018-19.,2019-02-12T15:29:17Z,http://insider.espn.com/fantasy/basketball/insider/story/_/id/25979971/fantasy-basketball-karabell-favorite-players-rely-season
383,"Hayward scores 26, Celtics beat 76ers again 112-109",Associated Press,"Gordon Hayward scored 26 points, including a go-ahead 3-pointer with 1:50 remaining, and the Boston Celtics beat the Philadelphia 76ers 112-109 on Tuesday night.",2019-02-13T03:55:05Z,http://www.espn.com/nba/preview?gameId=401071522
384,International prospects to show skills during All-Star Weekend,"Jonathan Givony, ESPN","A number of future international NBA draft picks are expected at the fifth annual Basketball Without Borders Global Camp in Charlotte, a joint venture of the NBA and FIBA held during All-Star Weekend.",2019-02-12T14:27:17Z,http://www.espn.com/nba/story/_/id/25979484/international-prospects-show-skills-all-star-weekend
385,The Lakers' best Anthony Davis trade chips might not be Lakers yet - NBA,"Brian Windhorst, ESPN Senior Writer","If the Lakers want to stay in the Anthony Davis sweepstakes this summer, they might need to get creative.",2019-02-12T04:59:00Z,http://www.espn.com/nba/story/_/id/25975377/the-lakers-best-anthony-davis-trade-chips-not-lakers-yet-nba
386,Cavs send Knicks to franchise-record 17th straight loss,Associated Press,"Collin Sexton scored 20 points and the Cleveland Cavaliers held off a late rally and sent the New York Knicks to their franchise-record 17th straight loss, 107-104 on Monday night.",2019-02-12T02:59:04Z,http://www.espn.com/nba/recap?gameId=401071512
387,Fantasy basketball - Fantasy NBA Daily Notes - Another historical night,"Jim McCormick, Special to ESPN.com","30 for 30, triple-doubles, Wilt Chamberlain, Michael Jordan, Gary Payton ... it was yet another night with modern legends claiming their spots alongside the all-time greats.",2019-02-12T13:58:36Z,http://www.espn.com/fantasy/basketball/story/_/id/25979337/fantasy-basketball-fantasy-nba-daily-notes-another-historical-night
388,Westbrook sets new triple-double record in Thunder win,Associated Press,"Russell Westbrook set an NBA record with his 10th straight triple-double, Paul George scored 47 points, and the Oklahoma City Thunder beat the Portland Trail Blazers 120-111 on Monday night.",2019-02-12T03:47:39Z,http://www.espn.com/nba/recap?gameId=401071519
389,James Harden extends 30-point streak to 30 games despite shoulder,"Tim MacMahon, ESPN Staff Writer","James Harden, limited to 11 points at halftime, got on a roll in the second half despite a bothersome shoulder to pull within one 30-point game of tying Wilt Chamberlain for the second-longest 30-point streak in NBA history.",2019-02-12T03:38:45Z,http://www.espn.com/nba/story/_/id/25976730/james-harden-extends-30-point-streak-30-games-shoulder
390,Knicks' losing streak sets single-season team record,ESPN,"The New York Knicks lost their 17th consecutive game Monday, setting a single-season franchise record. At 10-46, the Knicks have the worst record in the NBA.",2019-02-12T03:00:26Z,http://www.espn.com/nba/story/_/id/25976422/knicks-losing-streak-sets-single-season-team-record
391,Russell Westbrook makes history with 10th consecutive triple-double,"Royce Young, ESPN Staff Writer","Russell Westbrook made history Monday night with his 10th consecutive triple-double, passing Wilt Chamberlain's mark of nine straight set in 1968.",2019-02-12T03:44:24Z,http://www.espn.com/nba/story/_/id/25976766/russell-westbrook-makes-history-10th-consecutive-triple-double
392,NBA basketball ESPN how to watch week 18,"Matt Walsh, Assistant Editor",Want to find out when your favourite team will be hitting screens this week? Here's how to watch the best of the NBA on ESPN.,2019-02-12T11:02:54Z,http://www.espn.com.au/nba/story/_/id/25978636/nba-basketball-espn-how-watch-week-18
393,"Harden runs 30-point streak to 30, Rockets beat Mavs 120-104",Associated Press,"James Harden scored 31 points for his 30th straight 30-point game despite dealing with a shoulder injury, leading the Houston Rockets to a 120-104 victory over the Dallas Mavericks on Monday night.",2019-02-12T03:37:04Z,http://www.espn.com/nba/recap?gameId=401071517
394,"After team-changing moves, new-look Raptors are done playing nice","Tim Bontemps, ESPN",Masai Ujiri shook up the Raptors last summer and did it again last week. Now Kawhi Leonard and Marc Gasol are poised to make a difference for Toronto when it counts.,2019-02-11T23:37:18Z,http://www.espn.com/nba/story/_/id/25975382/after-team-changing-moves-new-look-raptors-done-playing-nice
395,"Jokic, Beasley lead Nuggets past Heat 103-87",Associated Press,The Denver Nuggets snapped a three-game skid with a 103-87 win over the Miami Heat on Monday night behind 23 points and 12 rebounds from Nikola Jokic and 20 points from Malik Beasley.,2019-02-12T04:29:34Z,http://www.espn.com/nba/recap?gameId=401071520
396,Antetokounmpo helps Bucks outlast Bulls 112-99,Associated Press,"Giannis Antetokounmpo scored 29 points and had 17 rebounds, Eric Bledsoe added 19 points and the Milwaukee Bucks outlasted the pesky Chicago Bulls 112-99 on Monday night.",2019-02-12T03:40:04Z,http://www.espn.com/nba/recap?gameId=401071516
397,"Healthy Rose, Teague lead Timberwolves past Clippers 130-120",Associated Press,Derrick Rose and Jeff Teague gave a beleaguered backcourt a needed boost and lifted the Minnesota Timberwolves to a 130-120 victory over the Los Angeles Clippers on Monday night.,2019-02-12T03:55:10Z,http://www.espn.com/nba/recap?gameId=401071518
398,"Leonard hits winning basket, Raptors beat Nets 127-125",Associated Press,Kawhi Leonard banked home the tiebreaking basket with 4.2 seconds remaining and the Toronto Raptors edged the Brooklyn Nets 127-125 on Monday night.,2019-02-12T03:05:04Z,http://www.espn.com/nba/recap?gameId=401071515
399,Third-quarter run helps Pistons to 121-112 win over Wizards,Associated Press,"Andre Drummond had 32 points and 17 rebounds, and the Detroit Pistons extended their winning streak to four with a 121-112 victory over the Washington Wizards on Monday night.",2019-02-12T02:47:34Z,http://www.espn.com/nba/recap?gameId=401071513
400,"Pacers use fast start, closing flurry to beat Hornets 99-90",Associated Press,Myles Turner scored 16 points and Thaddeus Young added 11 points and eight rebounds on Monday night to help the Indiana Pacers hold on for a 99-90 victory over the Charlotte Hornets.,2019-02-12T02:35:04Z,http://www.espn.com/nba/recap?gameId=401071514
401,"Curry heats up late, Warriors roll past Jazz 115-108",Associated Press,"Stephen Curry overcame a sluggish night shooting and made a pair of pivotal 3-pointers in the fourth quarter, Kevin Durant had 28 points and seven assists, and the Golden State Warriors rallied from behind for the third consecutive game and beat the...",2019-02-13T06:09:04Z,http://www.espn.com/nba/preview?gameId=401071525
402,NBA says key call was missed late in Heat-Warriors game,Associated Press,"The NBA says Kevin Durant should have been called for a double dribble on the Warriors' final possession of their 120-118 win over the Miami Heat on Sunday night. Golden State made two free throws that possession, the final points of the game.",2019-02-12T00:34:18Z,http://www.espn.com/nba/story/_/id/25975618/nba-says-key-call-was-missed-late-heat-warriors-game
403,Fantasy basketball - Fantasy hoops updated roto rankings - Trades shake up rankings,"Joe Kaiser, ESPN Staff Writer",The trade deadline had a big impact on the rest-of-season value for many players. Which ones benefited the most? Which ones fell the farthest in the ranks?,2019-02-11T17:24:02Z,http://www.espn.com/fantasy/basketball/story/_/id/25973079/fantasy-basketball-fantasy-hoops-updated-roto-rankings-trades-shake-rankings
404,Fantasy basketball - updated fantasy hoops points ranks - Youngsters on the rise,"Andre Snellings, ESPN",Count Sacramento Kings big man Marvin Bagley III amongst the youngsters who are making a move up the updated rest-of-season rankings. Who else is making a splash as we near the stretch run?,2019-02-11T21:24:54Z,http://www.espn.com/fantasy/basketball/story/_/id/25974602/fantasy-basketball-updated-fantasy-hoops-points-ranks-youngsters-rise
405,"Jeremy Lin finalizing buyout with Hawks, to sign with Raptors","Adrian Wojnarowski, Senior NBA Insider","Agents for Hawks guard Jeremy Lin told ESPN's Adrian Wojnarowski that a buyout with Atlanta is expected to be completed as soon as Monday, and Lin could sign with the Toronto Raptors by midweek.",2019-02-11T18:47:14Z,http://www.espn.com/nba/story/_/id/25973589/jeremy-lin-finalizing-buyout-hawks-sign-raptors
406,"Anthony Davis scores three points, critical of Pelicans' effort in loss",Associated Press,"Disgruntled star Anthony Davis scored three points on 1-of-9 shooting, outplayed badly by big man Nikola Vucevic, as the Orlando Magic beat the listless New Orleans Pelicans 118-88 on Tuesday.",2019-02-13T03:43:09Z,http://www.espn.com/nba/preview?gameId=401071524
407,Pacers' Victor Oladipo unsure if knee soreness led to season-ending injury,ESPN News Services,Indiana Pacers guard Victor Oladipo is not sure if the soreness he experienced in his right knee earlier this season contributed to his season-ending injury in January.,2019-02-11T20:59:04Z,http://www.espn.com/nba/story/_/id/25974418/pacers-victor-oladipo-unsure-knee-soreness-led-season-ending-injury
408,Fantasy basketball - Fantasy hoops weekly rankings - Sit Deandre Ayton?,"Andre Snellings, ESPN",Setting your lineup for the two-week scoring period around the All-Star break? Trying to pick one streamer over another? Our weekly rankings and start/sit recommendations will give you the edge for Feb. 11-24.,2019-02-11T22:00:00Z,http://insider.espn.com/fantasy/basketball/insider/story/_/id/25952505/fantasy-basketball-fantasy-hoops-weekly-rankings-sit-deandre-ayton
409,Aldridge leads Spurs to 108-107 win over Grizzlies,Associated Press,"LaMarcus Aldridge scored 22 points, including San Antonio's final seven, as the Spurs broke a four-game losing streak with a 108-107 victory over the Memphis Grizzlies on Tuesday night.",2019-02-13T03:47:34Z,http://www.espn.com/nba/preview?gameId=401071523
410,Fantasy basketball forecaster - Feb. 11-24,"Andre Snellings, ESPN","Here is everything you need to prepare your fantasy hoops rosters for the week ahead -- including matchup previews, schedule analysis and more.",2019-02-08T17:23:07Z,http://www.espn.com/fantasy/basketball/story/_/page/fbaforecaster190208/fantasy-basketball-forecaster-feb-11-24
411,Sixers GM Elton Brand closes door on Magic Johnson tutoring Ben Simmons,ESPN,"Sixers GM Elton Brand said he told Lakers president Magic Johnson ""over a month ago"" that he won't sign off on Philadelphia point guard Ben Simmons working out with the Hall of Famer.",2019-02-11T20:23:21Z,http://www.espn.com/nba/story/_/id/25974240/sixers-gm-elton-brand-closes-door-magic-johnson-tutoring-ben-simmons
412,"Trae Young leads Hawks past LeBron James, Lakers 117-113",Associated Press,"Rookie Trae Young had 22 points and 14 assists, John Collins also scored 22 points despite foul trouble, and the Atlanta Hawks defeated LeBron James and the Los Angeles Lakers 117-113 on Tuesday night.",2019-02-13T03:27:06Z,http://www.espn.com/nba/preview?gameId=401071521
413,Celtics list Kyrie Irving as out for Tuesday's game vs. 76ers,ESPN,Boston Celtics guard Kyrie Irving is expected to miss Tuesday's game against the Philadelphia 76ers due to a strained right knee.,2019-02-11T20:06:06Z,http://www.espn.com/mlb/story/_/id/25974121/celtics-list-kyrie-irving-tuesday-game-vs-76ers
414,"Nik Stauskas, traded 3 times and cut last week, signs with Cavaliers",Associated Press,"The Cavaliers have signed well-traveled guard Nik Stauskas, who was traded three times and released last week, for the rest of the season.",2019-02-11T15:46:09Z,http://www.espn.com/nba/story/_/id/25972347/nik-stauskas-traded-3-s-cut-last-week-signs-cavaliers
415,Antetokounmpo helps Bucks outlast Bulls 112-99,Associated Press,"Giannis Antetokounmpo scored 29 points and had 17 rebounds, Eric Bledsoe added 19 points and the Milwaukee Bucks outlasted the pesky Chicago Bulls 112-99 on Monday night.",2019-02-12T03:40:04Z,http://www.espn.com/nba/preview?gameId=401071516
416,Cousins' late free throws lead Warriors past Heat 120-118,Associated Press,Kevin Durant scored 39 points and DeMarcus Cousins made two free throws with 5.4 seconds to play that helped the Golden State Warriors cap a comeback from a 19-point deficit in the first quarter to beat the Miami Heat 120-118 on Sunday night.,2019-02-11T04:03:05Z,http://www.espn.com/nba/recap?gameId=401071511
417,"Pacers use fast start, closing flurry to beat Hornets 99-90",Associated Press,Myles Turner scored 16 points and Thaddeus Young added 11 points and eight rebounds on Monday night to help the Indiana Pacers hold on for a 99-90 victory over the Charlotte Hornets.,2019-02-12T02:35:04Z,http://www.espn.com/nba/preview?gameId=401071514
418,"Harden runs 30-point streak to 30, Rockets beat Mavs 120-104",Associated Press,"James Harden scored 31 points for his 30th straight 30-point game despite dealing with a shoulder injury, leading the Houston Rockets to a 120-104 victory over the Dallas Mavericks on Monday night.",2019-02-12T03:37:04Z,http://www.espn.com/nba/preview?gameId=401071517
419,Westbrook sets new triple-double record in Thunder win,Associated Press,"Russell Westbrook set an NBA record with his 10th straight triple-double, Paul George scored 47 points, and the Oklahoma City Thunder beat the Portland Trail Blazers 120-111 on Monday night.",2019-02-12T03:47:39Z,http://www.espn.com/nba/preview?gameId=401071519
420,76ers' Ben Simmons on rare 3-point attempt -- 'I'm getting there',"Tim Bontemps, ESPN",The most discussed shot of the Sixers' win over the Lakers was one that didn't go in -- a rare 3-point attempt by Ben Simmons early in the third quarter of Sunday's game.,2019-02-11T01:22:06Z,http://www.espn.com/nba/story/_/id/25968647/76ers-ben-simmons-rare-3-point-attempt-getting-there
421,Dwyane Wade: Warriors' starting 5 'as good as it gets' in NBA history,"Ohm Youngmisuk, ESPN Staff Writer","Dwyane Wade knows something about superteams, and believes the addition of DeMarcus Cousins makes the Warriors' starting five perhaps the best the NBA has seen.",2019-02-11T06:23:05Z,http://www.espn.com/nba/story/_/id/25970005/warriors-starting-5-good-gets-nba-history
422,Fantasy basketball - Fantasy NBA Daily Notes - A sneaky-good Pelican to consider,"Jim McCormick, Special to ESPN.com","With Anthony Davis likely seeing his usage scaled back as the season winds down, there is added opportunity for others to pick up the slack on the Pelicans. Plus, we look back on the weekend that was in fantasy hoops.",2019-02-11T13:35:59Z,http://www.espn.com/fantasy/basketball/story/_/id/25971565/fantasy-basketball-fantasy-nba-daily-notes-sneaky-good-pelican-consider
423,Steph Curry prods Dwyane Wade -- 'Are you sure you don't have a couple more years left?',"Nick Friedell, ESPN Staff Writer","As they exchanged jerseys following Sunday's game at Oracle Arena, Stephen Curry made a point to ask Dwyane Wade, ""Are you sure you don't have a couple more years left in there?""",2019-02-11T05:55:41Z,http://www.espn.com/nba/story/_/id/25969849/steph-curry-prods-dwyane-wade-sure-couple-more-years-left
424,"Embiid leads Sixers past LeBron-led Lakers, 143-120",Associated Press,"Joel Embiid had 37 points and 14 rebounds, Tobias Harris scored 22 points in his second game with Philadelphia, and the new-look 76ers beat LeBron James and the Los Angeles Lakers 143-120 on Sunday.",2019-02-10T23:11:04Z,http://www.espn.com/nba/recap?gameId=401071508
425,"New York Knicks use, then delete photo with Kevin Durant from ticket pitch","Ian Begley, ESPN Staff Writer","The Knicks used an image of rookie center Mitchell Robinson playing alongside Golden State's Kevin Durant in a pitch to season-ticket holders, then deleted the picture.",2019-02-11T02:49:03Z,http://www.espn.com/nba/story/_/id/25969086/new-york-knicks-use-delete-photo-kevin-durant-ticket-pitch
426,Lakers' Magic Johnson says Pelicans didn't act in good faith,"Dave McMenamin, ESPN Staff Writer",Lakers president Magic Johnson said the Pelicans didn't act in good faith in their negotiations involving Anthony Davis.,2019-02-10T21:44:38Z,http://www.espn.com/nba/story/_/id/25967528/lakers-magic-johnson-says-pelicans-act-good-faith
427,"Jokic, Beasley lead Nuggets past Heat 103-87",Associated Press,The Denver Nuggets snapped a three-game skid with a 103-87 win over the Miami Heat on Monday night behind 23 points and 12 rebounds from Nikola Jokic and 20 points from Malik Beasley.,2019-02-12T04:29:34Z,http://www.espn.com/nba/preview?gameId=401071520
428,"Bat at Pacers game may have exposed some to rabies, health officials say",Associated Press,Indiana health officials say people who had contact with a bat during an Indiana Pacers game last week have possibly been exposed to rabies.,2019-02-11T00:06:22Z,http://www.espn.com/nba/story/_/id/25968308/bat-pacers-game-exposed-some-rabies-health-officials-say
429,"Vucevic leds Magic to 3rd straight win, 124-108 over Hawks",Associated Press,"All-Star Nikola Vucevic scored 19 points and grabbed 12 rebounds, leading the Orlando Magic to a 124-108 victory over the Atlanta Hawks on Sunday night.",2019-02-11T03:03:10Z,http://www.espn.com/nba/recap?gameId=401071510
430,Bagley has 32 points to help Kings extend Suns' skid to 14,Associated Press,"Marvin Bagley III had another strong game off the bench with a career-high 32 points and six rebounds, and the Sacramento Kings beat Phoenix 117-104 on Sunday to hand the Suns their 14th straight loss.",2019-02-11T01:44:04Z,http://www.espn.com/nba/recap?gameId=401071509
431,"Doncic, Mavericks erase deficit in 102-101 win over Blazers",Associated Press,"Luka Doncic scored 28 points, Tim Hardaway Jr. had 24 and the Dallas Mavericks erased a 15-point deficit in the fourth quarter to beat the Portland Trail Blazers 102-101 on Sunday.",2019-02-10T22:47:05Z,http://www.espn.com/nba/recap?gameId=401071507
432,Pacers officially add former Knicks guard Wesley Matthews,ESPN News Services,"Guard Wesley Matthews, who was waived by the Knicks on Thursday, said he signed with the Pacers because he will start for the team.",2019-02-10T18:38:36Z,http://www.espn.com/nba/story/_/id/25966669/pacers-officially-add-former-knicks-guard-wesley-matthews
433,Can these Sixers reach their incredible ceiling?,"Kirk Goldsberry, ESPN Staff Writer",The rest of the Eastern Conference might be in trouble.,2019-02-10T23:16:00Z,http://www.espn.com/nba/story/_/id/25960655/can-sixers-reach-their-incredible-ceiling
434,"Healthy Rose, Teague lead Timberwolves past Clippers 130-120",Associated Press,Derrick Rose and Jeff Teague gave a beleaguered backcourt a needed boost and lifted the Minnesota Timberwolves to a 130-120 victory over the Los Angeles Clippers on Monday night.,2019-02-12T03:55:10Z,http://www.espn.com/nba/preview?gameId=401071518
435,Kyrie Irving day-to-day with strained right knee,ESPN,Kyrie Irving is expected to be on a day-to-day timetable after an MRI on the Celtics guard's right knee revealed no damage. Irving suffered the knee sprain on Saturday night against the Clippers.,2019-02-10T20:28:48Z,http://www.espn.com/nba/story/_/id/25967153/kyrie-irving-day-day-strained-right-knee
436,Cavs send Knicks to franchise-record 17th straight loss,Associated Press,"Collin Sexton scored 20 points and the Cleveland Cavaliers held off a late rally and sent the New York Knicks to their franchise-record 17th straight loss, 107-104 on Monday night.",2019-02-12T02:59:04Z,http://www.espn.com/nba/preview?gameId=401071512
437,"Leonard hits winning basket, Raptors beat Nets 127-125",Associated Press,Kawhi Leonard banked home the tiebreaking basket with 4.2 seconds remaining and the Toronto Raptors edged the Brooklyn Nets 127-125 on Monday night.,2019-02-12T03:05:04Z,http://www.espn.com/nba/preview?gameId=401071515
438,Fantasy basketball -- Caris LeVert among top fantasy basketball free-agent finds,"Jim McCormick, Special to ESPN.com","Whether you need to replace an injured or struggling starter or just want to boost your bench, these players might make your team better.",2019-02-10T17:47:36Z,http://www.espn.com/fantasy/basketball/story/_/id/25966285/fantasy-basketball-caris-levert-top-fantasy-basketball-free-agent-finds
439,Third-quarter run helps Pistons to 121-112 win over Wizards,Associated Press,"Andre Drummond had 32 points and 17 rebounds, and the Detroit Pistons extended their winning streak to four with a 121-112 victory over the Washington Wizards on Monday night.",2019-02-12T02:47:34Z,http://www.espn.com/nba/preview?gameId=401071513
440,"James Harden continues scoring streak, Russell Westbrook gets another triple-double","Royce Young, ESPN Staff Writer","James Harden scored at least 30 points for the 29th game in a row, and Russell Westbrook had a triple-double in his ninth straight game -- and got the win.",2019-02-10T06:07:37Z,http://www.espn.com/nba/story/_/id/25963011/james-harden-continues-scoring-streak-russell-westbrook-gets-another-triple-double
441,Clippers come back from 28 points down after Kyrie Irving exits game with knee sprain,ESPN,Kyrie Irving hurt his right knee with about five minutes left in the second quarter while attempting to defend Garrett Temple. The Clippers outscored the Celtics 75-44 after Irving left to win 123-112 at Boston on Saturday.,2019-02-10T02:25:14Z,http://www.espn.com/nba/story/_/id/25961731/clippers-come-back-28-points-kyrie-irving-exits-game-knee-sprain
442,Paul George and Russell Westbrook elevating thin Oklahoma City Thunder roster,"Royce Young, ESPN Staff Writer",The Oklahoma City Thunder know what they're getting from the All-Stars. The question now is: How can they bolster the roster for the spring?,2019-02-10T06:45:33Z,http://www.espn.com/nba/story/_/id/25963405/paul-george-russell-westbrook-elevating-thin-oklahoma-city-thunder-roster
443,"George, Westbrook rally Thunder past Rockets, 117-112",Associated Press,"Paul George scored 45 points, Russell Westbrook matched the NBA record with his ninth straight triple-double and the Oklahoma City Thunder overcame a 26-point deficit to beat the Houston Rockets 117-112 on Saturday night.",2019-02-10T04:29:33Z,http://www.espn.com/nba/recap?gameId=401071505
444,"Vucevic leds Magic to 3rd straight win, 124-108 over Hawks",Associated Press,"All-Star Nikola Vucevic scored 19 points and grabbed 12 rebounds, leading the Orlando Magic to a 124-108 victory over the Atlanta Hawks on Sunday night.",2019-02-11T03:03:10Z,http://www.espn.com/nba/preview?gameId=401071510
445,"Playing without Antetokounmpo, Bucks lose to Magic 103-83",Associated Press,Jonathan Isaac scored 17 points and Nikola Vucevic and Terrence Ross each added 15 as the Orlando Magic cruised past Milwaukee 103-83 on Saturday night and snapped the Bucks' six-game winning streak.,2019-02-10T04:37:04Z,http://www.espn.com/nba/recap?gameId=401071506
446,"Gasol pitches in, Raptors send Knicks to 16th loss in row",Associated Press,"Marc Gasol had seven points and six rebounds in his Toronto debut and the Raptors sent the New York Knicks to their 16th straight loss, 104-99 Saturday night.",2019-02-10T03:37:04Z,http://www.espn.com/nba/recap?gameId=401071501
447,"Clippers rally from 28 down, beat Celtics 123-112",Associated Press,"Montrezl Harrell forced two turnovers in the final two minutes and Patrick Beverly hit a pair of 3-pointers in front of the Boston bench Saturday night to help the retooled Los Angeles Clippers overcome a 28-point, first-half deficit and beat the...",2019-02-10T03:55:04Z,http://www.espn.com/nba/recap?gameId=401071502
448,"Noah has season-best night, leading Grizzlies past Pelicans",Associated Press,Joakim Noah had season highs of 19 points and 14 rebounds to lead the new-look Memphis Grizzlies to a 99-90 victory over the New Orleans Pelicans on Saturday night.,2019-02-10T03:49:10Z,http://www.espn.com/nba/recap?gameId=401071504
449,Wizards beat Bulls 134-125 in 1st meeting since trade,Associated Press,Bradley Beal scored 31 points to help the Washington Wizards beat the Chicago Bulls 134-125 on Saturday night in the first meeting between the teams since they swapped three forwards in a multiplayer trade.,2019-02-10T03:37:34Z,http://www.espn.com/nba/recap?gameId=401071503
450,Cousins' late free throws lead Warriors past Heat 120-118,Associated Press,Kevin Durant scored 39 points and DeMarcus Cousins made two free throws with 5.4 seconds to play that helped the Golden State Warriors cap a comeback from a 19-point deficit in the first quarter to beat the Miami Heat 120-118 on Sunday night.,2019-02-11T04:03:05Z,http://www.espn.com/nba/preview?gameId=401071511
451,Anthony Davis plays 34 minutes on second night of back-to-back,ESPN News Services,"Anthony Davis is playing Saturday night at Memphis, despite expectations he would sit on the second night of back-to-back Pelicans games. Davis played 25 minutes Friday night against the Timberwolves before sitting out the fourth quarter.",2019-02-10T00:09:37Z,http://www.espn.com/nba/story/_/id/25960935/anthony-davis-plays-34-minutes-second-night-back-back
452,"Walker, Williams lead Hornets past Hawks, 129-120",Associated Press,"Kemba Walker hit nine 3-pointers and scored 37 points, Marvin Williams added 27 points and the Charlotte Hornets beat the Atlanta Hawks 129-120 on Saturday night to snap a two-game skid.",2019-02-10T03:07:04Z,http://www.espn.com/nba/recap?gameId=401071500
453,Duke players 'focused' on UVa with LeBron James and Rajon Rondo in attendance,"Myron Medcalf, ESPN Staff Writer","Duke players said they remained ""focused"" on opponent Virginia on Saturday, despite Lakers stars LeBron James and Rajon Rondo in attendance.",2019-02-10T02:36:09Z,http://www.espn.com/college-football/story/_/id/25961767/duke-players-focused-uva-lebron-james-rajon-rondo-attendance
454,Bogdanovic leads Pacers past Cavaliers for 5th straight win,Associated Press,Bojan Bogdanovic scored 23 points and the Indiana Pacers extended their winning streak to five games with a 105-90 victory over the Cleveland Cavaliers on Saturday night.,2019-02-10T02:24:04Z,http://www.espn.com/nba/recap?gameId=401071499
455,"Mitchell, Gobert help Jazz breeze past Spurs, 125-105",Associated Press,"Donovan Mitchell scored 23 points, Rudy Gobert had 21 points and 13 rebounds and the Utah Jazz beat the San Antonio Spurs 125-105 on Saturday.",2019-02-10T00:47:04Z,http://www.espn.com/nba/recap?gameId=401071498
456,"LeBron James says All-Star Game selections about competing, not recruiting","Dave McMenamin, ESPN Staff Writer","LeBron James says his picks for the All-Star Game -- which included Kevin Durant, Kyrie Irving, Klay Thompson and Kawhi Leonard -- were not meant as a vehicle for recruiting beyond this season.",2019-02-09T23:30:31Z,http://www.espn.com/nba/story/_/id/25960811/lebron-james-says-all-star-game-selections-competing-not-recruiting
457,Magic Johnson plans to hug Lakers after NBA trade deadline fallout,Associated Press,"Magic Johnson plans to hug it out with the Los Angeles Lakers to help them cope with the fallout from the NBA trade deadline, saying ""it's part of the business.""",2019-02-10T00:50:03Z,http://www.espn.com/nba/story/_/id/25961264/magic-johnson-plans-hug-lakers-nba-trade-deadline-fallout
458,Which player had the best sneakers of Week 17 in the NBA?,"Nick DePaula, ESPN","DeMar DeRozan, Kelly Oubre and Marvin Bagley are the focus of Week 17 in kicks.",2019-02-03T15:05:00Z,http://www.espn.com/nba/story/_/id/25958883/which-player-had-best-sneakers-week-17-nba
459,Wayne Ellington signing with Detroit Pistons,"Adrian Wojnarowski, Senior NBA Insider","Guard Wayne Ellington, who was waived by Phoenix after the Suns acquired him in a trade with Miami, signed a free-agent deal with the Pistons.",2019-02-09T22:01:55Z,http://www.espn.com/nba/story/_/id/25960513/wayne-ellington-signing-detroit-pistons
460,"Thunder release guard Alex Abrines, cite personal issue","Royce Young, ESPN Staff Writer",The Oklahoma City Thunder have released Alex Abrines after the 6-foot-6 guard determined it best to step away from basketball to focus on a personal issue.,2019-02-09T22:13:04Z,http://www.espn.com/nba/story/_/id/25960564/thunder-release-guard-alex-abrines-cite-personal-issue
